type time node value
residual 26698702000000 0 4.303333333 
voltage 26698702000000 0 2.528253721 
voltage_min 26698702000000 0 2.189200000 
voltage_max 26698702000000 0 2.557540000 
residual 26728802000000 0 4.280000000 
voltage 26728802000000 0 2.519853721 
voltage_min 26728802000000 0 2.180800000 
voltage_max 26728802000000 0 2.549140000 
residual 26758902000000 0 4.256666667 
voltage 26758902000000 0 2.511453721 
voltage_min 26758902000000 0 2.172400000 
voltage_max 26758902000000 0 2.540740000 
residual 26789002000000 0 4.233333333 
voltage 26789002000000 0 2.503053721 
voltage_min 26789002000000 0 2.164000000 
voltage_max 26789002000000 0 2.532340000 
residual 26819102000000 0 4.210000000 
voltage 26819102000000 0 2.494653721 
voltage_min 26819102000000 0 2.155600000 
voltage_max 26819102000000 0 2.523940000 
residual 26849202000000 0 4.186666667 
voltage 26849202000000 0 2.486253721 
voltage_min 26849202000000 0 2.147200000 
voltage_max 26849202000000 0 2.515540000 
residual 26879302000000 0 4.163333333 
voltage 26879302000000 0 2.477853721 
voltage_min 26879302000000 0 2.138800000 
voltage_max 26879302000000 0 2.507140000 
residual 26909402000000 0 4.140000000 
voltage 26909402000000 0 2.469453721 
voltage_min 26909402000000 0 2.130400000 
voltage_max 26909402000000 0 2.498740000 
residual 26939502000000 0 4.116666667 
voltage 26939502000000 0 2.461053721 
voltage_min 26939502000000 0 2.122000000 
voltage_max 26939502000000 0 2.490340000 
residual 26969602000000 0 4.093333333 
voltage 26969602000000 0 2.452653721 
voltage_min 26969602000000 0 2.113600000 
voltage_max 26969602000000 0 2.481940000 
residual 26999702000000 0 4.070000000 
voltage 26999702000000 0 2.444253721 
voltage_min 26999702000000 0 2.105200000 
voltage_max 26999702000000 0 2.473540000 
residual 27029802000000 0 4.046666667 
voltage 27029802000000 0 2.435853721 
voltage_min 27029802000000 0 2.096800000 
voltage_max 27029802000000 0 2.465140000 
residual 27059902000000 0 4.023333333 
voltage 27059902000000 0 2.427453721 
voltage_min 27059902000000 0 2.088400000 
voltage_max 27059902000000 0 2.456740000 
residual 27090002000000 0 4.000000000 
voltage 27090002000000 0 2.419053721 
voltage_min 27090002000000 0 2.080000000 
voltage_max 27090002000000 0 2.448340000 
residual 27120102000000 0 3.976666667 
voltage 27120102000000 0 2.410653721 
voltage_min 27120102000000 0 2.071600000 
voltage_max 27120102000000 0 2.439940000 
residual 27150202000000 0 3.953333333 
voltage 27150202000000 0 2.402253721 
voltage_min 27150202000000 0 2.063200000 
voltage_max 27150202000000 0 2.431540000 
residual 27180302000000 0 3.930000000 
voltage 27180302000000 0 2.393853721 
voltage_min 27180302000000 0 2.054800000 
voltage_max 27180302000000 0 2.423140000 
residual 27210402000000 0 3.906666667 
voltage 27210402000000 0 2.385453721 
voltage_min 27210402000000 0 2.046400000 
voltage_max 27210402000000 0 2.414740000 
residual 27240502000000 0 3.883333333 
voltage 27240502000000 0 2.377053721 
voltage_min 27240502000000 0 2.038000000 
voltage_max 27240502000000 0 2.406340000 
residual 27270602000000 0 3.860000000 
voltage 27270602000000 0 2.368653721 
voltage_min 27270602000000 0 2.029600000 
voltage_max 27270602000000 0 2.397940000 
residual 27300702000000 0 3.836666667 
voltage 27300702000000 0 2.360253721 
voltage_min 27300702000000 0 2.021200000 
voltage_max 27300702000000 0 2.389540000 
residual 27330802000000 0 3.813333333 
voltage 27330802000000 0 2.351853721 
voltage_min 27330802000000 0 2.012800000 
voltage_max 27330802000000 0 2.381140000 
residual 27360902000000 0 3.790000000 
voltage 27360902000000 0 2.343453721 
voltage_min 27360902000000 0 2.004400000 
voltage_max 27360902000000 0 2.372740000 
residual 27391002000000 0 3.766666667 
voltage 27391002000000 0 2.335053721 
voltage_min 27391002000000 0 1.996000000 
voltage_max 27391002000000 0 2.364340000 
residual 27421102000000 0 3.743333333 
voltage 27421102000000 0 2.326653721 
voltage_min 27421102000000 0 1.987600000 
voltage_max 27421102000000 0 2.355940000 
residual 27451202000000 0 3.720000000 
voltage 27451202000000 0 2.318253721 
voltage_min 27451202000000 0 1.979200000 
voltage_max 27451202000000 0 2.347540000 
residual 27481302000000 0 3.696666667 
voltage 27481302000000 0 2.309853721 
voltage_min 27481302000000 0 1.970800000 
voltage_max 27481302000000 0 2.339140000 
residual 27511402000000 0 3.673333333 
voltage 27511402000000 0 2.301453721 
voltage_min 27511402000000 0 1.962400000 
voltage_max 27511402000000 0 2.330740000 
residual 27541502000000 0 3.650000000 
voltage 27541502000000 0 2.293053721 
voltage_min 27541502000000 0 1.954000000 
voltage_max 27541502000000 0 2.322340000 
residual 27571602000000 0 3.626666667 
voltage 27571602000000 0 2.284653721 
voltage_min 27571602000000 0 1.945600000 
voltage_max 27571602000000 0 2.313940000 
residual 27601702000000 0 3.603333333 
voltage 27601702000000 0 2.276253721 
voltage_min 27601702000000 0 1.937200000 
voltage_max 27601702000000 0 2.305540000 
residual 27631802000000 0 3.580000000 
voltage 27631802000000 0 2.267853721 
voltage_min 27631802000000 0 1.928800000 
voltage_max 27631802000000 0 2.297140000 
residual 27661902000000 0 3.556666667 
voltage 27661902000000 0 2.259453721 
voltage_min 27661902000000 0 1.920400000 
voltage_max 27661902000000 0 2.288740000 
residual 27692002000000 0 3.533333333 
voltage 27692002000000 0 2.251053721 
voltage_min 27692002000000 0 1.912000000 
voltage_max 27692002000000 0 2.280340000 
residual 27722102000000 0 3.510000000 
voltage 27722102000000 0 2.242653721 
voltage_min 27722102000000 0 1.903600000 
voltage_max 27722102000000 0 2.271940000 
residual 27752202000000 0 3.486666667 
voltage 27752202000000 0 2.234253721 
voltage_min 27752202000000 0 1.895200000 
voltage_max 27752202000000 0 2.263540000 
residual 27782302000000 0 3.463333333 
voltage 27782302000000 0 2.225853721 
voltage_min 27782302000000 0 1.886800000 
voltage_max 27782302000000 0 2.255140000 
residual 27812402000000 0 3.440000000 
voltage 27812402000000 0 2.217453721 
voltage_min 27812402000000 0 1.878400000 
voltage_max 27812402000000 0 2.246740000 
residual 27842502000000 0 3.416666667 
voltage 27842502000000 0 2.209053721 
voltage_min 27842502000000 0 1.870000000 
voltage_max 27842502000000 0 2.238340000 
residual 27872602000000 0 3.393333333 
voltage 27872602000000 0 2.200653721 
voltage_min 27872602000000 0 1.861600000 
voltage_max 27872602000000 0 2.229940000 
residual 27902702000000 0 3.370000000 
voltage 27902702000000 0 2.192253721 
voltage_min 27902702000000 0 1.853200000 
voltage_max 27902702000000 0 2.221540000 
residual 27932802000000 0 3.346666667 
voltage 27932802000000 0 2.183853721 
voltage_min 27932802000000 0 1.844800000 
voltage_max 27932802000000 0 2.213140000 
residual 27962902000000 0 3.323333333 
voltage 27962902000000 0 2.175453721 
voltage_min 27962902000000 0 1.836400000 
voltage_max 27962902000000 0 2.204740000 
residual 27993002000000 0 3.300000000 
voltage 27993002000000 0 2.167053721 
voltage_min 27993002000000 0 1.828000000 
voltage_max 27993002000000 0 2.196340000 
residual 28023102000000 0 3.276666667 
voltage 28023102000000 0 2.158653721 
voltage_min 28023102000000 0 1.819600000 
voltage_max 28023102000000 0 2.187940000 
residual 28053202000000 0 3.253333333 
voltage 28053202000000 0 2.150253721 
voltage_min 28053202000000 0 1.811200000 
voltage_max 28053202000000 0 2.179540000 
residual 28083302000000 0 3.230000000 
voltage 28083302000000 0 2.141853721 
voltage_min 28083302000000 0 1.802800000 
voltage_max 28083302000000 0 2.171140000 
residual 28113402000000 0 3.206666667 
voltage 28113402000000 0 2.133453721 
voltage_min 28113402000000 0 1.794400000 
voltage_max 28113402000000 0 2.162740000 
residual 28143502000000 0 3.183333333 
voltage 28143502000000 0 2.125053721 
voltage_min 28143502000000 0 1.786000000 
voltage_max 28143502000000 0 2.154340000 
residual 28173602000000 0 3.160000000 
voltage 28173602000000 0 2.116653721 
voltage_min 28173602000000 0 1.777600000 
voltage_max 28173602000000 0 2.145940000 
residual 28203702000000 0 3.136666667 
voltage 28203702000000 0 2.108253721 
voltage_min 28203702000000 0 1.769200000 
voltage_max 28203702000000 0 2.137540000 
residual 28233802000000 0 3.113333333 
voltage 28233802000000 0 2.099853721 
voltage_min 28233802000000 0 1.760800000 
voltage_max 28233802000000 0 2.129140000 
residual 28263902000000 0 3.090000000 
voltage 28263902000000 0 2.091453721 
voltage_min 28263902000000 0 1.752400000 
voltage_max 28263902000000 0 2.120740000 
residual 28294002000000 0 3.066666667 
voltage 28294002000000 0 2.083053721 
voltage_min 28294002000000 0 1.744000000 
voltage_max 28294002000000 0 2.112340000 
residual 28324102000000 0 3.043333333 
voltage 28324102000000 0 2.074653721 
voltage_min 28324102000000 0 1.735600000 
voltage_max 28324102000000 0 2.103940000 
residual 28354202000000 0 3.020000000 
voltage 28354202000000 0 2.066253721 
voltage_min 28354202000000 0 1.727200000 
voltage_max 28354202000000 0 2.095540000 
residual 28384302000000 0 2.996666667 
voltage 28384302000000 0 2.057853721 
voltage_min 28384302000000 0 1.718800000 
voltage_max 28384302000000 0 2.087140000 
residual 28414402000000 0 2.973333333 
voltage 28414402000000 0 2.049453721 
voltage_min 28414402000000 0 1.710400000 
voltage_max 28414402000000 0 2.078740000 
residual 28444502000000 0 2.950000000 
voltage 28444502000000 0 2.041053721 
voltage_min 28444502000000 0 1.702000000 
voltage_max 28444502000000 0 2.070340000 
residual 28474602000000 0 2.926666667 
voltage 28474602000000 0 2.032653721 
voltage_min 28474602000000 0 1.693600000 
voltage_max 28474602000000 0 2.061940000 
residual 28504702000000 0 2.903333333 
voltage 28504702000000 0 2.024253721 
voltage_min 28504702000000 0 1.685200000 
voltage_max 28504702000000 0 2.053540000 
residual 28534802000000 0 2.880000000 
voltage 28534802000000 0 2.015853721 
voltage_min 28534802000000 0 1.676800000 
voltage_max 28534802000000 0 2.045140000 
residual 28564902000000 0 2.856666667 
voltage 28564902000000 0 2.007453721 
voltage_min 28564902000000 0 1.668400000 
voltage_max 28564902000000 0 2.036740000 
residual 28595002000000 0 2.833333333 
voltage 28595002000000 0 1.999053721 
voltage_min 28595002000000 0 1.660000000 
voltage_max 28595002000000 0 2.028340000 
residual 28625102000000 0 2.810000000 
voltage 28625102000000 0 1.990653721 
voltage_min 28625102000000 0 1.651600000 
voltage_max 28625102000000 0 2.019940000 
residual 28655202000000 0 2.786666667 
voltage 28655202000000 0 1.982253721 
voltage_min 28655202000000 0 1.643200000 
voltage_max 28655202000000 0 2.011540000 
residual 28685302000000 0 2.763333333 
voltage 28685302000000 0 1.973853721 
voltage_min 28685302000000 0 1.634800000 
voltage_max 28685302000000 0 2.003140000 
residual 28715402000000 0 2.740000000 
voltage 28715402000000 0 1.965453721 
voltage_min 28715402000000 0 1.626400000 
voltage_max 28715402000000 0 1.994740000 
residual 28745502000000 0 2.716666667 
voltage 28745502000000 0 1.957053721 
voltage_min 28745502000000 0 1.618000000 
voltage_max 28745502000000 0 1.986340000 
residual 28775602000000 0 2.693333333 
voltage 28775602000000 0 1.948653721 
voltage_min 28775602000000 0 1.609600000 
voltage_max 28775602000000 0 1.977940000 
residual 28805702000000 0 2.670000000 
voltage 28805702000000 0 1.940253721 
voltage_min 28805702000000 0 1.601200000 
voltage_max 28805702000000 0 1.969540000 
residual 28835802000000 0 2.646666667 
voltage 28835802000000 0 1.931853721 
voltage_min 28835802000000 0 1.592800000 
voltage_max 28835802000000 0 1.961140000 
residual 28865902000000 0 2.623333333 
voltage 28865902000000 0 1.923453721 
voltage_min 28865902000000 0 1.584400000 
voltage_max 28865902000000 0 1.952740000 
residual 28896002000000 0 2.600000000 
voltage 28896002000000 0 1.915053721 
voltage_min 28896002000000 0 1.576000000 
voltage_max 28896002000000 0 1.944340000 
residual 28926102000000 0 2.576666667 
voltage 28926102000000 0 1.906653721 
voltage_min 28926102000000 0 1.567600000 
voltage_max 28926102000000 0 1.935940000 
residual 28956202000000 0 2.553333333 
voltage 28956202000000 0 1.898253721 
voltage_min 28956202000000 0 1.559200000 
voltage_max 28956202000000 0 1.927540000 
residual 28986302000000 0 2.530000000 
voltage 28986302000000 0 1.889853721 
voltage_min 28986302000000 0 1.550800000 
voltage_max 28986302000000 0 1.919140000 
residual 29016402000000 0 2.506666667 
voltage 29016402000000 0 1.881453721 
voltage_min 29016402000000 0 1.542400000 
voltage_max 29016402000000 0 1.910740000 
residual 29046502000000 0 2.483333333 
voltage 29046502000000 0 1.873053721 
voltage_min 29046502000000 0 1.534000000 
voltage_max 29046502000000 0 1.902340000 
residual 29076602000000 0 2.460000000 
voltage 29076602000000 0 1.864653721 
voltage_min 29076602000000 0 1.525600000 
voltage_max 29076602000000 0 1.893940000 
residual 29106702000000 0 2.436666667 
voltage 29106702000000 0 1.856253721 
voltage_min 29106702000000 0 1.517200000 
voltage_max 29106702000000 0 1.885540000 
residual 29136802000000 0 2.413333333 
voltage 29136802000000 0 1.847853721 
voltage_min 29136802000000 0 1.508800000 
voltage_max 29136802000000 0 1.877140000 
residual 29166902000000 0 2.390000000 
voltage 29166902000000 0 1.839453721 
voltage_min 29166902000000 0 1.500400000 
voltage_max 29166902000000 0 1.868740000 
residual 29168207000000 0 2.388833333 
